,source_id,source_name,author,title,description,url,urlToImage,publishedAt,content
38,,CoinDesk,Bradley Keoun,"The Protocol: Polymarket Feeds Political Junkies, With Nate Silver","In this week's issue of CoinDesk's blockchain tech newsletter, we look at the ""alternative news source"" that Polymarket's prediction-betting site has become.",https://www.coindesk.com/tech/2024/07/17/the-protocol-polymarket-feeds-political-junkies-with-nate-silver/,https://www.coindesk.com/resizer/R7l80Ccm2lBnAWpIuFYYyK1PF6w=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/2P76IVPMJFGCVLUFIT6YMPRKY4.png,2024-07-17T18:13:38Z,It's hard enough keeping up with the twists and turns that have already happened in this year's U.S. presidential race. To keep tabs on the political-news handicapping within the predictions-betting … [+11785 chars]
39,,CoinDesk,Sam Reynolds,Market Maker Flowdesk Doubled Down on the U.S. as Things Looked Bleak. Now That Bet Is Paying Off,"Flowdesk's CEO made a contrarian bet on the U.S. as the Securities and Exchange Commission was waging war on crypto. Fast forward a year, and the country has bitcoin ETFs, ether ETFs are imminent and pro-crypto legislation is before the Senate.",https://www.coindesk.com/business/2024/07/17/market-maker-flowdesk-doubled-down-on-the-us-as-things-looked-bleak-now-that-bet-is-paying-off/,https://www.coindesk.com/resizer/whkNszkYPwnARi2LO9ncPbxuFCU=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/VNOJHP7GRZCGNO6FO6QQZF223E.jpg,2024-07-17T09:51:54Z,"<ul><li>A year ago, market maker Flowdesk made a contrarian bet by expanding its U.S. presence during the chill of crypto winter.
</li><li>That bet paid off, as winter became spring then summer, and… [+3684 chars]"
40,,CoinDesk,Jamie Crawley,Bitcoin's 'OP_CAT' Possibilities Teased in StarkWare Test Project,"StarkWare used its new STARK verifier on the Signet network, a testing environment for Bitcoin, in a proof-on-concept project designed to demonstrate what the oldest blockchain might be capable of were the pending ""OP_CAT"" technical proposal to get adopted.",https://www.coindesk.com/tech/2024/07/17/bitcoins-op-cat-possibilities-teased-in-starkware-test-project/,https://www.coindesk.com/resizer/_Y1-0Y3AEczgODIi5GoiHwBobTo=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/I23HV6ILAJHPFLNLL55LNGLDRA.jpeg,2024-07-17T17:00:00Z,"Please note that ourprivacy policy,terms of use,cookies, anddo not sell my personal informationhas been updated.
CoinDesk is anaward-winningmedia outlet that covers the cryptocurrency industry. Its … [+593 chars]"
41,,CoinDesk,Shaurya Malwa,Mt. Gox Creditors Reportedly Hit By Failed Login Attempts Amid Repayments,"Users claim to have received as many as 22 login attempts from the Mt. Gox portal, ones that they did not initiate.",https://www.coindesk.com/tech/2024/07/18/mt-gox-creditors-reportedly-hit-by-failed-login-attempts-amid-repayments/,https://www.coindesk.com/resizer/IU_OtsK-FGoK7yOHD35Luk3tDwU=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/YSN2HZET6NBDVLM52AKCB7MG6Q.jpg,2024-07-18T07:12:29Z,"<ul><li>Creditors of the defunct crypto exchange Mt. Gox are reporting numerous failed login attempts on their accounts.
</li><li>The situation arised as Mt. Gox started to repay its creditors.
</l… [+1498 chars]"
42,,CoinDesk,Omkar Godbole,Profit-Making Crypto Address Makes $16M Investment in BTC,"The address has made $30 million in trading profits in the past 12 months, according to Lookonchain.",https://www.coindesk.com/markets/2024/07/18/profit-making-crypto-address-makes-16m-investment-in-btc/,https://www.coindesk.com/resizer/lZmQhZRPbMdG-FdWehMkjA4T8cc=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/DCAR4ATX7NG2BKRMK6F6YAPSOE.jpg,2024-07-18T06:20:00Z,"<ul><li>A profitable crypto address has made a fresh investment in BTC.
</li><li>The address has made $30 million in trading profits in the past 12 months.
</li></ul>
Traders who are skeptical abo… [+1630 chars]"
43,,CoinDesk,Krisztian Sandor,Grayscale Launches Artificial Intelligence-Focused Crypto Fund; AI Tokens Gain,"The Grayscale Decentralized AI Fund includes the native tokens of AI-focused blockchain protocols such as  Near (NEAR), Render (RNDR), Bittensor (TAO), Filecoin (FIL) and Livepeer (LPT).",https://www.coindesk.com/markets/2024/07/17/grayscale-launches-artificial-intelligence-focused-crypto-fund-ai-tokens-gain/,https://www.coindesk.com/resizer/w5mZkinNIfGwh8IdMVCNG1GcfQU=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/SLJKJLS35JC7XA6C7CXYYVXKJE.jpg,2024-07-17T14:05:47Z,"Grayscale, the investment firm behind one of the largest spot bitcoin ETFs (GBTC), has introduced Wednesday a new digital asset fund that invests in artificial intelligence-focused (AI) tokens.
The … [+910 chars]"
44,,CoinDesk,Krisztian Sandor,"TradFi Giant State Street Mulls Creating Stablecoin, Tokenized Deposits: Bloomberg","Traditional financial heavyweights are getting increasingly involved in tokenization efforts, putting financial assets on blockchain rails for operational benefits.",https://www.coindesk.com/business/2024/07/17/tradfi-giant-state-street-mulls-creating-stablecoin-tokenized-deposits-bloomberg/,https://www.coindesk.com/resizer/8-0Vtr-igiRwhKqFHYcNo8GB6Ok=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/S3PIMQZGMZFDDA4VSYXPCU3UOI.jpg,2024-07-17T18:57:07Z,"State Street, a Boston-based asset management and banking giant, is exploring creating stablecoins and tokenized deposits to settle transfers on blockchain rails, Bloomberg reported Wednesday citing … [+1693 chars]"
45,,CoinDesk,Omkar Godbole,"Rotation Out of Mega-Cap U.S. Stocks Could Provide Tailwind for Cryptocurrencies, Marex Solutions Says",Wall Street investors are deserting mega-cap stocks and piling into small-caps amid cooling inflation and strengthening signs of a Fed interest-rate cut.,https://www.coindesk.com/markets/2024/07/17/rotation-out-of-mega-cap-us-stocks-could-provide-tailwind-for-cryptocurrencies-marex-solutions-says/,https://www.coindesk.com/resizer/9jyODfmGYSiTFwFEGsu7V43mmCY=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/K3XMASR7HJDDHDLC7OSJ2S3J3Y.jpg,2024-07-17T11:19:17Z,"<ul><li>Wall Street investors are piling into small-cap stocks and exiting mega-caps on signs of cooling inflation and strengthening Fed rate-cut bets.
</li><li>The sector rotation could potentially… [+2288 chars]"
46,,CoinDesk,Helene Braun,"Democrats Have Made a 'Horrific Mistake' on Crypto, Says SkyBridge Capital’s Anthony Scaramucci",The former White House Communications Director under President Trump spoke in an exclusive interview with CoinDesk’s Jennifer Sanasie.,https://www.coindesk.com/policy/2024/07/17/democrats-have-made-a-horrific-mistake-says-skybridge-capitals-anthony-scaramucci/,https://www.coindesk.com/resizer/jAoG8iCw7inKK36ORb9ZgDQZfM0=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/TDH2M6IVUBAZ3MYUISKQAZ27S4.jpg,2024-07-17T14:21:53Z,"<ul><li>Democrats' failure to introduce crypto legislation is damaging the party's prospects in the coming presidential election, Scaramucci said.
</li><li>Although he supports Trump's stance on cry… [+2771 chars]"
47,,CoinDesk,Shaurya Malwa,"XRP Surges 12% on the Back of Triangle Pattern, Rising Futures Bets Favor Bullish Price Moves Ahead","Open interest in XRP-tracked futures has nearly doubled over the past seven days, which is indicative of traders’ expectations of price volatility ahead.",https://www.coindesk.com/markets/2024/07/17/xrp-surges-12-on-the-back-of-triangle-pattern-rising-futures-bets-favor-bullish-price-moves-ahead/,https://www.coindesk.com/resizer/S0nBc8zWxNgNGYzTqoDG-ShHdho=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/OL3OLK5L5BHNZCBVN4W26LXKXE.jpg,2024-07-17T08:49:57Z,"<ul><li>XRP surged 12% to extend weekly gains to over 40%, beating other major tokens.
</li><li>A bullish triangle pattern on XRP's long-term price charts and a substantial increase in open interest… [+2617 chars]"
48,,CoinDesk,Tim Kravchunovsky,Why We Chose Sui Over Solana for Our DePIN,"When Chirp – a DePIN for telecoms – was choosing a blockchain, the obvious option was Solana. But it decided to go with Sui instead. CEO Tim Kravchunovsky explains why.",https://www.coindesk.com/opinion/2024/07/17/why-we-chose-sui-over-solana-for-our-depin/,https://www.coindesk.com/resizer/XD07LUT9wrVlR2AmQr03VBh1V8U=/1200x628/center/middle/cloudfront-us-east-1.images.arcpublishing.com/coindesk/LGD2AFUCSVAJRC7E7Z4NZO63A4.jpg,2024-07-17T19:11:11Z,"Looking at crypto news headlines, it would seem initially that Solana has firmly established itself as the home of DePIN. From Hivemapper to Helium, some of the most well-known DePIN projects are bui… [+6088 chars]"
50,,Expansion.com,Nikou Asgari y Tim Bradshaw,Los mineros de bitcoin buscan acuerdos con empresas de IA,Los mineros de bitcoin están firmando acuerdos con desarrolladores de inteligencia artificial (IA) para conseguir así nuevos clientes para sus enormes centros de datos con el fin...,https://www.expansion.com/economia/financial-times/2024/07/17/6697ff84e5fdea3b2d8b456e.html,https://phantom-expansion.unidadeditorial.es/9d903d6a36798fb49092744fcacc6cf5/crop/0x0/1202x801/resize/1200/f/webp/assets/multimedia/imagenes/2024/07/17/17212373361713.jpg,2024-07-17T17:29:47Z,Están reconvirtiendo sus centros de datos para el procesamiento de la IA debido a la disminución de sus ingresos por las criptomonedas.Los mineros de bitcoinestán firmando acuerdos con desarrolladore… [+383 chars]
51,cnn,CNN,Sofía Benavides,"ANÁLISIS | Un grupo de multimillonarios tecnológicos se están inclinando por Trump, pero no porque compartan el extremismo cristiano de derecha","El área de la Bahía de San Francisco ha sido durante mucho tiempo, y sigue siendo, un bastión hippie-dippie de demócratas que votaron abrumadoramente por Hillary Clinton en 2016 y por Joe Biden en 2020. Pero hay una pequeña y poderosa secta de multimillonario…",https://cnnespanol.cnn.com/2024/07/18/multimillonarios-tecnologicos-inclinando-trump-trax/,https://cnnespanol.cnn.com/wp-content/uploads/2024/07/silicon-valley.jpg?quality=100&strip=info,2024-07-18T12:43:51Z,"(CNN) -- El área de la Bahía de San Francisco ha sido durante mucho tiempo, y sigue siendo, un bastión hippie-dippie de demócratas que votaron abrumadoramente por Hillary Clinton en 2016 y por Joe Bi… [+5235 chars]"
52,,Techreport.com,Rida Fatima,Court Finds US Senator Who Said Bitcoin is An “Ideal Choice for Criminals” Guilty in Corruption Trial,"The court found a New Jersey senator, Bob Menendez, an extreme Bitcoin critic, guilty of all bribery scheme charges in a trial.  The event has sparked several reactions within the crypto community...
The post Court Finds US Senator Who Said Bitcoin is An “Ide…",https://techreport.com/crypto-news/court-finds-us-senator-who-said-bitcoin-is-an-ideal-choice-for-criminals-guilty-in-corruption-trial/,https://techreport.com/wp-content/uploads/2024/07/0_3-26-1200x686.png,2024-07-18T01:42:42Z,"The court found a New Jersey senator, Bob Menendez, an extreme Bitcoin critic, guilty of all bribery scheme charges in a trial. 
The event has sparked several reactions within the crypto community d… [+4103 chars]"
53,,Techreport.com,Alex Popa,"Mt. Gox Moved Another $6B to Exchanges, and the Crypto Market Is Reeling","Mt. Gox has transferred 91,755.68 $BTC ($6B) to two wallets (presumably exchanges) in the last 24 hours. According to an official Mt. Gox payment tracker, the creditors haven’t received payments...
The post Mt. Gox Moved Another $6B to Exchanges, and the Cryp…",https://techreport.com/crypto-news/mt-gox-moved-another-6-billion-to-exchanges-crypto-market-is-reeling/,https://techreport.com/wp-content/uploads/2024/07/mt.gox-moved-another-6-billion-to-exchanges-crypto-market-is-reeling-1200x748.png,2024-07-17T10:37:34Z,"<ul><li>Mt. Gox has moved $6B Bitcoin (91,755.68 $BTC) to two wallets in the last 24 hours.</li><li>Although Bitcoin has decreased by 0.91% in the last four hours, its currently indicating strong bul… [+1407 chars]"
54,,Techreport.com,Rida Fatima,"Bitcoin (BTC) Rose Above $65,000 Amid Mt. Gox Related Concerns; Can it Hit $70,000?","After days of bearish pressure amid Mt.Gox-related sell-off concerns, Bitcoin’s (BTC) price is back above $65,000. Buyers are now in control of the market, but some analysts remain skeptical about...
The post Bitcoin (BTC) Rose Above $65,000 Amid Mt. Gox Rela…",https://techreport.com/crypto-news/bitcoin-btc-rose-above-65000-amid-mt-gox-related-concerns-can-it-hit-70000/,https://techreport.com/wp-content/uploads/2024/07/0_3-25.png?_t=1721259254,2024-07-17T23:34:12Z,"After days of bearish pressure amid Mt.Gox-related sell-off concerns, Bitcoins (BTC) price is back above $65,000. Buyers are now in control of the market, but some analysts remain skeptical about whe… [+5303 chars]"
55,,Techreport.com,Krishi Chowdhary,Elon Musk Pledges $45 Million a Month to Support Trump’s Presidential Campaign,"Elon Musk publicly pledged his support for Donald Trump, right after the latter narrowly survived a gunshot at a rally in Pennsylvania on Saturday. Trump was soon rushed off the...
The post Elon Musk Pledges $45 Million a Month to Support Trump’s Presidential…",https://techreport.com/news/elon-musk-donate-45-million-monthly-support-trump/,https://techreport.com/wp-content/uploads/2024/07/ai-generated-8220376_1280-1_cr.jpg?_t=1721213589,2024-07-17T10:50:45Z,"<ul><li> Right after Trumps assassination attempt at the Pennsylvania rally, Musk posted on his X account and said that hes now officially supporting Trump.</li><li> Previously, Musk had expressed hi… [+4100 chars]"
56,,Www.nzz.ch,Ruth Fulterer (ful),40 Millionen Franken für Blockchain – Warum Zug den Hype von gestern erforschen will,Aus seinem Einnahmenüberschuss finanziert Zug ein Forschungsinstitut mit neun Professuren. Das langfristige Risiko tragen aber auch andere Steuerzahler.,https://www.nzz.ch/technologie/blockchain-warum-zug-den-hype-von-gestern-erforschen-will-ld.1839639,"https://img.nzz.ch/2024/07/17/f1e53348-0de7-4151-8375-54d0225fbcb2.jpeg?width=1200&height=675&fit=bounds&quality=75&auto=webp&crop=4896,2754,x0,y255&wmark=nzz",2024-07-17T10:59:52Z,"Die Universität Luzern ist für die Forschung des Instituts verantwortlich, der Kanton Zug räumt sich Einfluss auf die Ausrichtung ein.
Der Höhepunkt der Blockchain ist dreieinhalb Jahre her: Im Früh… [+8745 chars]"
57,,DIE WELT,"Anja Ettel, Holger Zschäpitz",Rätselhafte Musk-Millionen für Trump und fünf Reichmacher-Fonds,"In der heutigen Folge von „Alles auf Aktien“ sprechen die Finanzjournalisten Daniel Eckert und Laurin Meyer über neue China-Sorgen für deutsche Autobauer, bescheidene Renditen in der Luxus-Branche und den großen Aufstieg der Kleinen.",https://www.welt.de/podcasts/alles-auf-aktien/article252562896/Boersen-Podcast-Kampf-gegen-E-Autos-Das-Raetsel-um-die-Musk-Millionen-fuer-Trump.html,https://img.welt.de/img/podcasts/alles-auf-aktien/mobile252524366/4901354127-ci16x9-w1200/Daniel-Eckert-und-Laurin-Meyer.jpg,2024-07-17T02:58:54Z,"Außerdem geht es um Micron Technology, Nvidia, Alphabet, Meta Platforms, AMD, Cadence Design Systems, Burberry, Hugo Boss, LVMH, Hermès, Kering, Gold, Forvia, Valeo, Bitcoin, Tesla, General Motors, F… [+831 chars]"
58,,Frankwatching.com,Jan Scheele,"What’s next in deep tech: blockchain, metaverse, NFT’s & meer","Bij de een zitten we nog helemaal high op de piek, bij anderen gedesillusioneerd in het dal. Door de vele ontwikkelingen die er elke dag bijkomen binnen de vele nieuwe deep-technologieën, is het soms lastig om nog de leuke ‘nice to haves’ te onderscheiden van…",https://www.frankwatching.com/archive/2024/07/18/deep-tech-blockchain-metaverse-nfts/,https://cdn.frankwatching.com/app/uploads/2024/07/shutterstock_2056442600-1.jpg,2024-07-18T11:00:00Z,"0
18 juli 2024 om 13:00
11 minuten lezen
Bij de een zitten we nog helemaal high op de piek, bij anderen gedesillusioneerd in het dal. Door de vele ontwikkelingen die er elke dag bijkomen binnen de… [+17372 chars]"
62,,Zdnet.de,ZDNet-Redaktion,Cyberkriminelle nutzen Youtube-Streamjacking rund um das Trump-Attentat,Vermeintliche Video-Deepfake-Kommentare von Elon Musk locken auf kriminelle Seiten zur angeblichen Bitcoin-Verdopplung.,https://www.zdnet.de/88417077/cyberkriminelle-nutzen-youtube-streamjacking-rund-um-das-trump-attentat/,https://www.zdnet.de/wp-content/themes/korasa-zdnet-de/images/zdnet-logo.png,2024-07-18T06:59:46Z,"Die Bitdefender Labs beobachten seit 16. Juli Kampagnen mit Video-Deepfakes zum Donald-Trump-Attentat. Die Streamjacker übernehmen Youtube-Accounts und platzieren Deepfakes von Elon Musk, in denen er… [+1183 chars]"
63,,Yahoo Entertainment,Hope C,"Bitcoin May Target $71,500 After Surpassing $65,000, Open Interest Spikes","Bitcoin (BTC) could hit the $71,500 mark after crossing the $65,000 threshold on Tuesday, according to some crypto traders.",https://finance.yahoo.com/news/bitcoin-may-target-71-500-060059796.html,https://media.zenfs.com/en/coinmarketcap_783/212860804848c9112511cd2843cd3234,2024-07-17T06:00:59Z,"Bitcoin May Target $71,500 After Surpassing $65,000, Open Interest Spikes
Bitcoin (BTC) could hit the $71,500 mark after crossing the $65,000 threshold on Tuesday, according to some crypto traders. … [+1732 chars]"
64,,Yahoo Entertainment,Hope C,"U.S. Spot Ethereum ETFs May See Modest Inflows Compared to Bitcoin, Citi Reports",Spot Ethereum (ETH) exchange-traded funds (ETFs) in the U.S. could experience net inflows at just 30%-35% of the levels seen by spot Bitcoin (BTC) ETFs.,https://finance.yahoo.com/news/u-spot-ethereum-etfs-may-060639829.html,https://media.zenfs.com/en/coinmarketcap_783/7d278493ca92ac50c429099cc3b23951,2024-07-17T06:06:39Z,"U.S. Spot Ethereum ETFs May See Modest Inflows Compared to Bitcoin, Citi Reports
Spot Ethereum (ETH) exchange-traded funds (ETFs) in the U.S. could experience net inflows at just 30%-35% of the leve… [+1322 chars]"
65,,Yahoo Entertainment,Adam Palasciano,‘Rich Dad’ Robert Kiyosaki: Do These 9 Things When Bitcoin Prices Are Down,Cryptocurrency has become a hot buzzword that we've all heard of. The concept of cryptocurrency is still relatively new and many people are still trying to...,https://finance.yahoo.com/news/rich-dad-robert-kiyosaki-9-204445461.html,https://s.yimg.com/ny/api/res/1.2/Tvo_JZD_gn3I8sBMNG1Zxw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/gobankingrates_644/58ca38d3ab30547eae0458757c24d2a6,2024-07-17T20:44:45Z,"Passakorn Prothien / iStock.com
Cryptocurrency has become a hot buzzword that weve all heard of. The concept of cryptocurrency is still relatively new and many people are still trying to understand … [+5422 chars]"
66,,Yahoo Entertainment,Hope C,"Bitcoin Could Be a Global Reserve Asset, According to Billionaire Mark Cuban","Entrepreneur and investor Mark Cuban, who has a net worth of $5.4 billion as of 2024, increased support in Silicon Valley for former President Trump could...",https://finance.yahoo.com/news/bitcoin-could-global-asset-according-072355960.html,https://media.zenfs.com/en/coinmarketcap_783/4b127b716541de6a92440185bc7357a0,2024-07-18T07:23:55Z,"Bitcoin Could Be a Global Reserve Asset, According to Billionaire Mark Cuban
Entrepreneur and investor Mark Cuban, who has a net worth of $5.4 billion as of 2024, increased support in Silicon Valley… [+1299 chars]"
67,,Yahoo Entertainment,,Bitcoin Group Full Year 2023 Earnings: EPS: €0.39 (vs €0.48 loss in FY 2022),,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_e9bc3a02-2771-491b-8d61-46ff6eae38a0,,2024-07-17T04:30:44Z,"If you click 'Accept all', we and our partners, including 236 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]"
68,,Yahoo Entertainment,South China Morning Post,"As Hong Kong's ether ETFs face US competition, different crypto investors may flock to city","Hong Kong may face fresh challenges as its lead in offering exchange-traded funds (ETF) that invest directly in ether, the world's second largest...",https://finance.yahoo.com/news/hong-kongs-ether-etfs-face-093000711.html,https://s.yimg.com/ny/api/res/1.2/zBVO1SEUKvR6aXQQaK1mHg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/south_china_morning_post_us_228/b604b2fb8ad38ed19e78d9559c3a50a2,2024-07-18T09:30:00Z,"Hong Kong may face fresh challenges as its lead in offering exchange-traded funds (ETF) that invest directly in ether, the world's second largest cryptocurrency token, may soon disappear with the imm… [+4613 chars]"
69,,Yahoo Entertainment,Rick Newman,Trump is starting to move markets,"Stocks, bonds, crypto, and other assets are starting to move based on the rising odds of a second Trump term.",https://finance.yahoo.com/news/trump-is-starting-to-move-markets-203051423.html,https://s.yimg.com/ny/api/res/1.2/mOY3tLxzJx8tGr8wuI.Lww--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2024-07/bb665350-43e2-11ef-be73-06f87e096054,2024-07-17T20:30:51Z,"Donald Trump has had a surprisingly solid summer, raising the odds, for now, that hell win a second presidential term.
That's why financial markets are reawakening to the Trump trade, with varying i… [+5921 chars]"
70,,Yahoo Entertainment,Jared Blikre,Why small caps are showing up the tech titans: Morning Brief,"Though small caps stumbled Wednesday, in the five prior trading days, the Russell 2000 rocketed an eyewatering 12% as the Nasdaq Composite barely remained...",https://finance.yahoo.com/news/why-small-caps-are-showing-up-the-tech-titans-morning-brief-100034487.html,https://s.yimg.com/ny/api/res/1.2/QWmmdx6sahkde0Axtcic6Q--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2024-07/65cb69d0-387a-11ef-a57f-e8ad4ae32782,2024-07-18T10:00:34Z,"This is The Takeaway from today's Morning Brief, which you can sign up to receive in your inbox every morning along with:
<ul><li>The chart of the day
</li><li>What we're watching
</li><li>What we… [+2819 chars]"
71,,Yahoo Entertainment,Hope C,Ethereum Staking Nears Record High as Spot ETFs Set to Launch in the U.S.,"Ethereum (ETH) staking is approaching record levels, driven by increasing rewards and the imminent launch of spot Ethereum ETFs in the U.S.",https://finance.yahoo.com/news/ethereum-staking-nears-record-high-071740647.html,https://media.zenfs.com/en/coinmarketcap_783/b7b8bf4945d815d5dbd86789a28bf6e5,2024-07-18T07:17:40Z,"Ethereum Staking Nears Record High as Spot ETFs Set to Launch in the U.S.
Ethereum (ETH) staking is approaching record levels, driven by increasing rewards and the imminent launch of spot Ethereum E… [+1622 chars]"
72,,Yahoo Entertainment,Muyao Shen,Settlement Speculation Pushes XRP to Front of Crypto Rally,(Bloomberg) -- A little-known cryptocurrency that is at the center of a key legal fight for the industry is leading the latest rally in digital assets amid...,https://finance.yahoo.com/news/settlement-speculation-pushes-xrp-forefront-171519405.html,https://media.zenfs.com/en/bloomberg_markets_842/24d0fbef07a1d36d1c465ca7845bd526,2024-07-17T20:14:40Z,(Bloomberg) -- A little-known cryptocurrency that is at the center of a key legal fight for the industry is leading the latest rally in digital assets amid speculation that the company behind it may … [+2291 chars]
73,,Yahoo Entertainment,Hope C,BlackRock Sets 0.25% Fee for Spot Ethereum ETF Ahead of Potential Launch,"Asset management giant BlackRock has announced a 0.25% fee for its upcoming spot Ethereum exchange-traded fund (ETF), which is expected to launch next week.",https://finance.yahoo.com/news/blackrock-sets-0-25-fee-071901595.html,https://media.zenfs.com/en/coinmarketcap_783/dbeb672c90236da4d85da8e5e0d8ac83,2024-07-18T07:19:01Z,"BlackRock Sets 0.25% Fee for Spot Ethereum ETF Ahead of Potential Launch
Asset management giant BlackRock has announced a 0.25% fee for its upcoming spot Ethereum exchange-traded fund (ETF), which i… [+1910 chars]"
74,,Yahoo Entertainment,Winnie Hsu and John Viljoen,Stocks Sink With Tech Under Pressure; Pound Climbs: Markets Wrap,"(Bloomberg) -- European stocks and US equity futures fell Wednesday, with sentiment under pressure from concerns over stricter American trading curbs on...",https://finance.yahoo.com/news/asian-stocks-join-global-rally-221303864.html,https://media.zenfs.com/en/bloomberg_markets_842/c6d359ea63ac112186a5ebae5b4a9c50,2024-07-17T07:36:48Z,"(Bloomberg) -- European stocks and US equity futures fell Wednesday, with sentiment under pressure from concerns over stricter American trading curbs on China.
Most Read from Bloomberg
A slump in t… [+4099 chars]"
75,,Yahoo Entertainment,Bei Hu,"Tesla Stock Will Surge 10-Fold on Robotaxi, Ark’s Wood Says",(Bloomberg) -- Tesla Inc.’s move into the more profitable autonomous taxi platform business will be a catalyst for a roughly 10-fold increase in its share...,https://finance.yahoo.com/news/tesla-stock-surge-10-fold-000001701.html,https://media.zenfs.com/en/bloomberg_markets_842/63824a6cc90d2b35ce3de5cadb7b5c79,2024-07-17T00:00:01Z,"(Bloomberg) -- Tesla Inc.s move into the more profitable autonomous taxi platform business will be a catalyst for a roughly 10-fold increase in its share price, according to Ark Investment Management… [+5677 chars]"
76,,Wptavern.com,Nathan Wrigley,#128 – Fernando Tellado on AI Tools and Rehumanising the Web,On the podcast today we have Fernando Tellado a prominent figure in the Spanish WordPress community. Fernando discusses the emerging capabilities of AI tools which can generate massive amounts of content quickly. He questions the implications for content qual…,https://wptavern.com/podcast/128-fernando-tellado-on-ai-tools-and-rehumanising-the-web,https://wptavern.com/wp-content/uploads/2024/07/128-Fernando-Tellado-on-AI-Tools-and-Rehumanising-the-Web.jpg,2024-07-17T14:00:00Z,"[00:00:00] Nathan Wrigley: Welcome to the Jukebox podcast from WP Tavern. My name is Nathan Wrigley.
Jukebox is a podcast which is dedicated to all things WordPress. The people, the events, the plug… [+34280 chars]"
77,,Securityaffairs.com,Pierluigi Paganini,The Octo Tempest group adds RansomHub and Qilin ransomware to its arsenal,"Microsoft said that in Q2 2024, the Octo Tempest cybercrime gang added RansomHub and Qilin ransomware to its arsenal. In the second quarter of 2024, financially motivated threat actor Octo Tempest (aka Scattered Spider, UNC3944, and 0ktapus), added RansomHub …",https://securityaffairs.com/165811/cyber-crime/octo-tempest-ransomhub-qilin-ransomware.html,https://securityaffairs.com/wp-content/uploads/2013/07/cybercrime.jpg,2024-07-17T06:33:23Z,"The Octo Tempest group adds RansomHub and Qilin ransomware to its arsenal
 | 
CISA adds OSGeo GeoServer GeoTools bug to its Known Exploited Vulnerabilities catalog
 | Kaspersky leaves U.S. market … [+84450 chars]"
78,,Securityaffairs.com,Pierluigi Paganini,Void Banshee exploits CVE-2024-38112 zero-day to spread malware,Void Banshee APT group exploited the Windows zero-day CVE-2024-38112 to execute code via the disabled Internet Explorer. An APT group tracked as Void Banshee was spotted exploiting the Windows zero-day CVE-2024-38112 (CVSS score of 7.5) to execute code throug…,https://securityaffairs.com/165832/apt/void-banshee-cve-2024-38112-zero-day-attacks.html,https://securityaffairs.com/wp-content/uploads/2024/07/image-18.png,2024-07-17T14:16:11Z,"Void Banshee exploits CVE-2024-38112 zero-day to spread malware
 | The Octo Tempest group adds RansomHub and Qilin ransomware to its arsenal
 | 
CISA adds OSGeo GeoServer GeoTools bug to its Known… [+84518 chars]"
79,,Securityaffairs.com,Pierluigi Paganini,A critical flaw in Cisco SSM On-Prem allows attackers to change any user’s password,"A vulnerability in Cisco Smart Software Manager On-Prem (Cisco SSM On-Prem) license servers allows threat actors to change any user’s password. Cisco has addressed a critical vulnerability, tracked as CVE-2024-20419 (CVSS score of 10.0), in Cisco Smart Softwa…",https://securityaffairs.com/165848/security/critical-flaw-cisco-ssm-on-prem.html,https://securityaffairs.com/wp-content/uploads/2014/07/cisco-building.jpg,2024-07-17T23:03:16Z,"A critical flaw in Cisco SSM On-Prem allows attackers to change any user's password
 | MarineMax data breach impacted over 123,000 individuals
 | Void Banshee exploits CVE-2024-38112 zero-day to sp… [+84666 chars]"
80,rt,RT,RT,Putin outlines new digital currency policy,"The digital ruble should be fully incorporated into the Russian economy, President Vladimir Putin has said Read Full Article at RT.com",https://www.rt.com/business/601217-digital-ruble-russia-putin/,https://mf.b37mrtl.ru/files/2024.07/article/6697c9ac20302703e76b881c.jpg,2024-07-17T15:38:45Z,"The newly launched digital ruble should be fully incorporated into the Russian economy now that the test phase of its adoption is drawing to a close, President Vladimir Putin announced on Wednesday.… [+2392 chars]"
